source_row_number,split_label,source_currency
897,development,EUR
898,development,EUR
899,future_holdout,EUR
900,development,EUR
901,development,EUR
902,validation,EUR
903,future_holdout,EUR
904,validation,EUR
905,future_holdout,EUR
906,future_holdout,EUR
907,development,EUR
908,development,EUR
909,validation,EUR
910,validation,EUR
911,validation,EUR
912,development,EUR
913,development,EUR
914,development,EUR
915,development,EUR
916,future_holdout,EUR
917,development,EUR
918,future_holdout,EUR
919,future_holdout,EUR
920,development,EUR
921,validation,EUR
922,development,EUR
923,validation,EUR
924,validation,EUR
925,development,EUR
926,development,EUR
927,development,EUR
928,future_holdout,EUR
929,development,EUR
930,development,EUR
931,development,EUR
932,development,EUR
933,development,EUR
934,future_holdout,EUR
935,future_holdout,EUR
936,future_holdout,EUR
937,future_holdout,EUR
938,development,EUR
939,validation,EUR
940,development,EUR
941,development,EUR
942,future_holdout,EUR
943,future_holdout,EUR
944,validation,EUR
945,development,EUR
946,validation,EUR
947,development,EUR
948,development,EUR
949,future_holdout,EUR
950,development,EUR
951,validation,EUR
952,development,EUR
953,development,EUR
954,development,EUR
955,future_holdout,EUR
956,development,EUR
957,development,EUR
958,development,EUR
959,future_holdout,EUR
960,development,EUR
961,development,EUR
962,validation,EUR
963,development,EUR
964,validation,EUR
965,development,EUR
966,validation,EUR
967,development,EUR
968,development,EUR
969,future_holdout,EUR
970,validation,EUR
971,development,EUR
972,development,EUR
973,validation,EUR
974,development,EUR
975,validation,EUR
976,validation,EUR
977,future_holdout,EUR
978,future_holdout,EUR
979,future_holdout,EUR
980,development,EUR
981,development,EUR
982,validation,EUR
983,development,EUR
984,validation,EUR
985,development,EUR
986,future_holdout,EUR
987,development,EUR
988,development,EUR
989,validation,EUR
990,development,EUR
991,development,EUR
992,development,EUR
993,development,EUR
994,validation,EUR
995,development,EUR
996,development,EUR
997,validation,EUR
998,development,EUR
999,development,EUR
1000,validation,EUR
1001,development,EUR
1002,validation,EUR
1003,future_holdout,EUR
1004,development,EUR
1005,development,EUR
1006,validation,EUR
1007,validation,EUR
1008,future_holdout,EUR
1009,development,EUR
1010,validation,EUR
1011,validation,EUR
1012,development,EUR
1013,validation,EUR
1014,validation,EUR
1015,development,EUR
1016,future_holdout,EUR
1017,development,EUR
1018,validation,EUR
1019,validation,EUR
1020,development,EUR
1021,future_holdout,EUR
1022,validation,EUR
1023,development,EUR
1024,future_holdout,EUR
1025,future_holdout,EUR
1026,future_holdout,EUR
1027,development,EUR
1028,validation,EUR
1029,development,EUR
1030,development,EUR
1031,validation,EUR
1032,development,EUR
1033,future_holdout,EUR
1034,validation,EUR
1035,future_holdout,EUR
1036,development,EUR
1037,development,EUR
1038,development,EUR
1039,development,EUR
1040,development,EUR
1041,validation,EUR
1042,development,EUR
1043,development,EUR
1044,development,EUR
1045,future_holdout,EUR
1046,future_holdout,EUR
1047,development,EUR
1048,validation,EUR
1049,development,EUR
1050,future_holdout,EUR
1051,validation,EUR
1052,validation,EUR
1053,validation,EUR
1054,development,EUR
1055,development,EUR
1056,validation,EUR
1057,future_holdout,EUR
1058,future_holdout,EUR
1059,validation,EUR
1060,validation,EUR
1061,validation,EUR
1062,development,EUR
1063,validation,EUR
1064,development,EUR
1065,validation,EUR
1066,validation,EUR
1067,future_holdout,EUR
1068,validation,EUR
1069,development,EUR
1070,development,EUR
1071,future_holdout,EUR
1072,development,EUR
1073,future_holdout,EUR
1074,development,EUR
1075,development,EUR
1076,validation,EUR
1077,development,EUR
1078,validation,EUR
1079,validation,EUR
1080,future_holdout,EUR
1081,future_holdout,EUR
1082,development,EUR
1083,validation,EUR
1084,development,EUR
1085,development,EUR
1086,validation,EUR
1087,future_holdout,EUR
1088,development,EUR
1089,validation,EUR
1090,validation,EUR
1091,development,EUR
1092,future_holdout,EUR
1093,development,EUR
1094,future_holdout,EUR
1095,development,EUR
1096,future_holdout,EUR
1097,development,EUR
1098,future_holdout,EUR
1099,development,EUR
1100,development,EUR
1101,development,EUR
1102,development,EUR
1103,validation,EUR
1104,future_holdout,EUR
1105,development,EUR
1106,development,EUR
1107,development,EUR
1108,validation,EUR
1109,development,EUR
1110,future_holdout,EUR
1111,validation,EUR
1112,future_holdout,EUR
1113,development,EUR
1114,validation,EUR
1115,validation,EUR
1116,development,EUR
1117,development,EUR
1118,development,EUR
1119,development,EUR
1120,development,EUR
1121,future_holdout,EUR
1122,future_holdout,EUR
1123,development,EUR
1124,validation,EUR
1125,future_holdout,EUR
1126,validation,EUR
1127,development,EUR
1128,validation,EUR
1129,development,EUR
1130,future_holdout,EUR
1131,development,EUR
1132,development,EUR
1133,validation,EUR
1134,development,EUR
1135,validation,EUR
1136,validation,EUR
1137,development,EUR
1138,development,EUR
1139,future_holdout,EUR
1140,development,EUR
1141,development,EUR
1142,validation,EUR
1143,validation,EUR
1144,validation,EUR
1145,development,EUR
1146,development,EUR
1147,development,EUR
1148,development,EUR
1149,validation,EUR
1150,development,EUR
1151,validation,EUR
1152,future_holdout,EUR
1153,future_holdout,EUR
1154,validation,EUR
1155,future_holdout,EUR
1156,development,EUR
1157,validation,EUR
1158,development,EUR
1159,development,EUR
1160,validation,EUR
1161,development,EUR
1162,development,EUR
1163,validation,EUR
1164,future_holdout,EUR
1165,future_holdout,EUR
1166,validation,EUR
1167,development,EUR
1168,validation,EUR
1169,validation,EUR
1170,validation,EUR
1171,development,EUR
1172,validation,EUR
1173,development,EUR
1174,validation,EUR
1175,future_holdout,EUR
1176,development,EUR
1177,future_holdout,EUR
1178,development,EUR
1179,future_holdout,EUR
1180,development,EUR
1181,development,EUR
1182,development,EUR
1183,validation,EUR
1184,development,EUR
1185,development,EUR
1186,development,EUR
1187,validation,EUR
1188,future_holdout,EUR
1189,development,EUR
1190,development,EUR
1191,development,EUR
1192,development,EUR
1193,development,EUR
1194,future_holdout,EUR
1195,development,EUR
1196,development,EUR
1197,development,EUR
1198,validation,EUR
1199,validation,EUR
1200,validation,EUR
1201,development,EUR
1202,development,EUR
1203,future_holdout,EUR
1204,development,EUR
1205,future_holdout,EUR
1206,future_holdout,EUR
1207,development,EUR
1208,validation,EUR
1209,development,EUR
1210,future_holdout,EUR
1211,development,EUR
1212,development,EUR
1213,development,EUR
1214,future_holdout,EUR
1215,development,EUR
1216,validation,EUR
1217,development,EUR
1218,development,EUR
1219,development,EUR
1220,development,EUR
1221,development,EUR
1222,validation,EUR
1223,validation,EUR
1224,development,EUR
1225,development,EUR
1226,future_holdout,EUR
1227,development,EUR
1228,development,EUR
1229,development,EUR
1230,future_holdout,EUR
1231,future_holdout,EUR
1232,development,EUR
1233,development,EUR
1234,development,EUR
1235,development,EUR
1236,future_holdout,EUR
1237,development,EUR
1238,validation,EUR
1239,development,EUR
1240,development,EUR
1241,validation,EUR
1242,development,EUR
1243,development,EUR
1244,development,EUR
1245,validation,EUR
1246,development,EUR
1247,future_holdout,EUR
1248,validation,EUR
1249,development,EUR
1250,future_holdout,EUR
1251,future_holdout,EUR
1252,development,EUR
1253,development,EUR
1254,development,EUR
1255,development,EUR
1256,development,EUR
1257,future_holdout,EUR
1258,development,EUR
1259,future_holdout,EUR
1260,future_holdout,EUR
1261,development,EUR
1262,validation,EUR
1263,development,EUR
1264,future_holdout,EUR
1265,validation,EUR
1266,development,EUR
1267,future_holdout,EUR
1268,development,EUR
1269,validation,EUR
1270,development,EUR
1271,validation,EUR
1272,validation,EUR
1273,development,EUR
1274,validation,EUR
1275,future_holdout,EUR
1276,future_holdout,EUR
1277,validation,EUR
1278,validation,EUR
1279,future_holdout,EUR
1280,development,EUR
1281,future_holdout,EUR
1282,future_holdout,EUR
1283,development,EUR
1284,future_holdout,EUR
1285,development,EUR
1286,development,EUR
1287,development,EUR
1288,validation,EUR
1289,validation,EUR
1290,validation,EUR
1291,future_holdout,EUR
1292,development,EUR
1293,future_holdout,EUR
1294,development,EUR
1295,development,EUR
1296,development,EUR
1297,future_holdout,EUR
1298,future_holdout,EUR
1299,validation,EUR
1300,future_holdout,EUR
1301,validation,EUR
1302,development,EUR
1303,development,EUR
1304,validation,EUR
1305,development,EUR
1306,development,EUR
1307,future_holdout,EUR
1308,development,EUR
1309,development,EUR
1310,development,EUR
1311,development,EUR
1312,development,EUR
1313,validation,EUR
1314,validation,EUR
1315,development,EUR
1316,future_holdout,EUR
1317,validation,EUR
1318,future_holdout,EUR
1319,future_holdout,EUR
1320,development,EUR
1321,future_holdout,EUR
1322,development,EUR
1323,development,EUR
1324,future_holdout,EUR
1325,future_holdout,EUR
1326,future_holdout,EUR
1327,development,EUR
1328,future_holdout,EUR
1329,development,EUR
1330,validation,EUR
1331,development,EUR
1332,validation,EUR
1333,development,EUR
1334,development,EUR
1335,development,EUR
1336,development,EUR
1337,future_holdout,EUR
1338,future_holdout,EUR
1339,development,EUR
1340,validation,EUR
1341,future_holdout,EUR
1342,development,EUR
1343,development,EUR
1344,development,EUR
1345,development,EUR
1346,development,EUR
1347,development,EUR
1348,validation,EUR
1349,future_holdout,EUR
1350,development,EUR
1351,validation,EUR
1352,validation,EUR
1353,development,EUR
1354,development,EUR
1355,development,EUR
1356,development,EUR
1357,development,EUR
1358,development,EUR
1359,validation,EUR
1360,validation,EUR
1361,development,EUR
1362,development,EUR
1363,development,EUR
1364,future_holdout,EUR
1365,development,EUR
1366,development,EUR
1367,validation,EUR
1368,development,EUR
1369,development,EUR
1370,validation,EUR
1371,future_holdout,EUR
1372,future_holdout,EUR
1373,validation,EUR
1374,development,EUR
1375,development,EUR
1376,development,EUR
1377,development,EUR
1378,development,EUR
1379,future_holdout,EUR
1380,validation,EUR
1381,future_holdout,EUR
1382,development,EUR
1383,development,EUR
1384,development,EUR
1385,development,EUR
1386,development,EUR
1387,development,EUR
1388,validation,EUR
1389,development,EUR
1390,development,EUR
1391,development,EUR
1392,development,EUR
1393,validation,EUR
1394,future_holdout,EUR
1395,development,EUR
1396,development,EUR
1397,future_holdout,EUR
1398,future_holdout,EUR
1399,development,EUR
1400,development,EUR
1401,development,EUR
1402,development,EUR
1403,development,EUR
1404,development,EUR
1405,future_holdout,EUR
1406,validation,EUR
1407,validation,EUR
1408,future_holdout,EUR
1409,development,EUR
1410,development,EUR
1411,development,EUR
1412,development,EUR
1413,validation,EUR
1414,future_holdout,EUR
1415,development,EUR
1416,validation,EUR
1417,development,EUR
1418,development,EUR
1419,development,EUR
1420,future_holdout,EUR
1421,development,EUR
1422,future_holdout,EUR
1423,future_holdout,EUR
1424,validation,EUR
1425,future_holdout,EUR
1426,validation,EUR
1427,validation,EUR
1428,validation,EUR
1429,development,EUR
1430,validation,EUR
1431,development,EUR
1432,validation,EUR
1433,development,EUR
1434,future_holdout,EUR
1435,development,EUR
1436,development,EUR
1437,development,EUR
1438,development,EUR
1439,development,EUR
1440,development,EUR
1441,validation,EUR
1442,future_holdout,EUR
1443,validation,EUR
1444,development,EUR
1445,development,EUR
1446,development,EUR
1447,development,EUR
1448,development,EUR
1449,future_holdout,EUR
1450,validation,EUR
1451,development,EUR
1452,future_holdout,EUR
1453,future_holdout,EUR
1454,future_holdout,EUR
1455,future_holdout,EUR
1456,development,EUR
1457,development,EUR
1458,development,EUR
1459,future_holdout,EUR
1460,development,EUR
1461,validation,EUR
1462,future_holdout,EUR
1463,future_holdout,EUR
