source_row_number,split_label,source_currency
642,development,USD
643,development,USD
644,future_holdout,USD
645,development,USD
646,development,USD
647,future_holdout,USD
648,future_holdout,USD
649,validation,USD
650,validation,USD
651,validation,USD
652,future_holdout,USD
653,development,USD
654,future_holdout,USD
655,future_holdout,USD
656,future_holdout,USD
657,development,USD
658,development,USD
659,development,USD
660,development,USD
661,development,USD
662,development,USD
663,validation,USD
664,development,USD
665,development,USD
666,development,USD
667,development,USD
668,development,USD
669,validation,USD
670,development,USD
671,development,USD
672,development,USD
673,future_holdout,USD
674,development,USD
675,validation,USD
676,development,USD
677,development,USD
678,future_holdout,USD
679,validation,USD
680,validation,USD
681,validation,USD
682,future_holdout,USD
683,development,USD
684,future_holdout,USD
685,development,USD
686,development,USD
687,development,USD
688,development,USD
689,development,USD
690,validation,USD
691,development,USD
692,development,USD
693,development,USD
694,development,USD
695,development,USD
696,future_holdout,USD
697,development,USD
698,future_holdout,USD
699,development,USD
700,development,USD
701,future_holdout,USD
702,development,USD
703,development,USD
704,future_holdout,USD
705,future_holdout,USD
706,development,USD
707,future_holdout,USD
708,development,USD
709,validation,USD
710,validation,USD
711,development,USD
712,development,USD
713,development,USD
714,development,USD
715,future_holdout,USD
716,development,USD
717,development,USD
718,development,USD
719,development,USD
720,future_holdout,USD
721,development,USD
722,validation,USD
723,development,USD
724,future_holdout,USD
725,development,USD
726,development,USD
727,development,USD
728,validation,USD
729,development,USD
730,validation,USD
731,development,USD
732,development,USD
733,development,USD
734,development,USD
735,future_holdout,USD
736,future_holdout,USD
737,development,USD
738,development,USD
739,development,USD
740,development,USD
741,future_holdout,USD
742,development,USD
743,future_holdout,USD
744,development,USD
745,future_holdout,USD
746,validation,USD
747,future_holdout,USD
748,future_holdout,USD
749,development,USD
750,validation,USD
751,development,USD
752,development,USD
753,validation,USD
754,development,USD
755,development,USD
756,development,USD
757,future_holdout,USD
758,development,USD
759,future_holdout,USD
760,validation,USD
761,future_holdout,USD
762,validation,USD
763,future_holdout,USD
764,development,USD
765,future_holdout,USD
766,validation,USD
767,validation,USD
768,development,USD
769,development,USD
770,development,USD
771,validation,USD
772,development,USD
773,development,USD
774,validation,USD
775,development,USD
776,future_holdout,USD
777,validation,USD
778,validation,USD
779,development,USD
780,validation,USD
781,development,USD
782,development,USD
783,validation,USD
784,development,USD
785,development,USD
786,future_holdout,USD
787,development,USD
788,development,USD
789,validation,USD
790,future_holdout,USD
791,validation,USD
792,future_holdout,USD
793,development,USD
794,development,USD
795,development,USD
796,development,USD
797,validation,USD
798,validation,USD
799,development,USD
800,development,USD
801,future_holdout,USD
802,future_holdout,USD
803,development,USD
804,future_holdout,USD
805,development,USD
806,development,USD
807,development,USD
808,development,USD
809,development,USD
810,development,USD
811,future_holdout,USD
812,development,USD
813,development,USD
814,development,USD
815,development,USD
816,development,USD
817,future_holdout,USD
818,future_holdout,USD
819,validation,USD
820,development,USD
821,validation,USD
822,development,USD
823,validation,USD
824,development,USD
825,future_holdout,USD
826,validation,USD
827,development,USD
828,development,USD
829,development,USD
830,development,USD
831,development,USD
832,development,USD
833,validation,USD
834,future_holdout,USD
835,development,USD
836,development,USD
837,development,USD
838,development,USD
839,validation,USD
840,development,USD
841,future_holdout,USD
842,future_holdout,USD
843,validation,USD
844,development,USD
845,development,USD
846,validation,USD
847,development,USD
848,future_holdout,USD
849,future_holdout,USD
850,development,USD
851,development,USD
852,validation,USD
853,development,USD
854,development,USD
855,development,USD
856,validation,USD
857,development,USD
858,development,USD
859,development,USD
860,development,USD
861,development,USD
862,validation,USD
863,development,USD
864,validation,USD
865,development,USD
866,future_holdout,USD
867,validation,USD
868,development,USD
869,development,USD
870,validation,USD
871,development,USD
872,future_holdout,USD
873,development,USD
874,future_holdout,USD
875,development,USD
876,future_holdout,USD
877,validation,USD
878,validation,USD
879,development,USD
880,future_holdout,USD
881,validation,USD
882,future_holdout,USD
883,development,USD
884,validation,USD
885,development,USD
886,development,USD
887,future_holdout,USD
888,development,USD
889,future_holdout,USD
890,future_holdout,USD
891,validation,USD
892,development,USD
893,future_holdout,USD
894,development,USD
895,future_holdout,USD
896,future_holdout,USD
897,validation,USD
898,development,USD
899,validation,USD
900,future_holdout,USD
901,development,USD
902,development,USD
903,future_holdout,USD
904,development,USD
905,development,USD
906,validation,USD
907,future_holdout,USD
908,development,USD
909,development,USD
910,development,USD
911,validation,USD
912,development,USD
913,future_holdout,USD
914,development,USD
915,future_holdout,USD
916,future_holdout,USD
917,development,USD
918,development,USD
919,development,USD
920,validation,USD
921,development,USD
922,future_holdout,USD
923,development,USD
924,development,USD
925,development,USD
926,validation,USD
927,validation,USD
928,development,USD
929,development,USD
930,development,USD
931,development,USD
932,development,USD
933,future_holdout,USD
934,development,USD
935,validation,USD
936,development,USD
937,development,USD
938,development,USD
939,future_holdout,USD
940,development,USD
941,validation,USD
942,development,USD
943,future_holdout,USD
944,future_holdout,USD
945,future_holdout,USD
946,future_holdout,USD
947,development,USD
948,future_holdout,USD
949,development,USD
950,future_holdout,USD
951,future_holdout,USD
952,validation,USD
953,development,USD
954,validation,USD
955,development,USD
956,development,USD
957,development,USD
958,future_holdout,USD
959,development,USD
960,development,USD
961,development,USD
962,development,USD
963,development,USD
964,future_holdout,USD
965,future_holdout,USD
966,future_holdout,USD
967,future_holdout,USD
968,future_holdout,USD
969,future_holdout,USD
970,development,USD
971,development,USD
972,future_holdout,USD
973,development,USD
974,development,USD
975,development,USD
976,development,USD
977,validation,USD
978,future_holdout,USD
979,development,USD
980,future_holdout,USD
981,development,USD
982,validation,USD
983,development,USD
984,development,USD
985,development,USD
986,validation,USD
987,development,USD
988,development,USD
989,development,USD
990,development,USD
991,future_holdout,USD
992,development,USD
993,development,USD
994,development,USD
995,development,USD
996,future_holdout,USD
997,development,USD
998,development,USD
999,future_holdout,USD
1000,development,USD
1001,development,USD
1002,development,USD
1003,development,USD
1004,validation,USD
1005,development,USD
1006,validation,USD
1007,future_holdout,USD
1008,development,USD
1009,development,USD
1010,future_holdout,USD
1011,development,USD
1012,validation,USD
1013,future_holdout,USD
1014,development,USD
1015,future_holdout,USD
1016,development,USD
1017,development,USD
1018,development,USD
1019,future_holdout,USD
1020,validation,USD
1021,future_holdout,USD
1022,development,USD
1023,validation,USD
1024,future_holdout,USD
1025,development,USD
1026,validation,USD
1027,development,USD
1028,future_holdout,USD
1029,future_holdout,USD
1030,development,USD
1031,development,USD
1032,development,USD
1033,future_holdout,USD
1034,development,USD
1035,validation,USD
1036,development,USD
1037,development,USD
1038,validation,USD
1039,development,USD
1040,development,USD
1041,development,USD
1042,validation,USD
1043,future_holdout,USD
1044,future_holdout,USD
1045,development,USD
1046,development,USD
1047,development,USD
1048,future_holdout,USD
1049,future_holdout,USD
1050,validation,USD
1051,future_holdout,USD
1052,development,USD
1053,validation,USD
1054,development,USD
1055,future_holdout,USD
1056,development,USD
1057,development,USD
1058,development,USD
1059,future_holdout,USD
1060,future_holdout,USD
1061,development,USD
1062,development,USD
1063,validation,USD
1064,validation,USD
1065,validation,USD
1066,future_holdout,USD
1067,development,USD
1068,validation,USD
1069,development,USD
1070,validation,USD
1071,future_holdout,USD
1072,development,USD
1073,development,USD
1074,future_holdout,USD
1075,future_holdout,USD
1076,development,USD
1077,future_holdout,USD
1078,future_holdout,USD
1079,development,USD
1080,future_holdout,USD
1081,development,USD
1082,validation,USD
1083,validation,USD
1084,development,USD
1085,development,USD
1086,future_holdout,USD
1087,future_holdout,USD
1088,future_holdout,USD
1089,future_holdout,USD
1090,development,USD
1091,future_holdout,USD
1092,development,USD
1093,development,USD
1094,development,USD
1095,future_holdout,USD
1096,future_holdout,USD
1097,future_holdout,USD
1098,development,USD
1099,development,USD
1100,future_holdout,USD
1101,development,USD
1102,development,USD
1103,development,USD
1104,future_holdout,USD
1105,validation,USD
1106,development,USD
1107,validation,USD
1108,validation,USD
1109,future_holdout,USD
1110,future_holdout,USD
1111,validation,USD
1112,future_holdout,USD
1113,future_holdout,USD
1114,development,USD
1115,future_holdout,USD
1116,development,USD
1117,future_holdout,USD
1118,development,USD
1119,validation,USD
1120,future_holdout,USD
1121,development,USD
1122,validation,USD
1123,future_holdout,USD
1124,validation,USD
1125,development,USD
1126,future_holdout,USD
1127,development,USD
1128,future_holdout,USD
1129,development,USD
1130,development,USD
1131,future_holdout,USD
1132,development,USD
1133,development,USD
1134,development,USD
1135,development,USD
1136,validation,USD
1137,validation,USD
1138,validation,USD
1139,development,USD
1140,development,USD
1141,development,USD
1142,validation,USD
1143,future_holdout,USD
1144,development,USD
1145,validation,USD
1146,validation,USD
1147,future_holdout,USD
1148,validation,USD
1149,validation,USD
1150,development,USD
1151,development,USD
1152,development,USD
1153,development,USD
1154,development,USD
1155,development,USD
1156,development,USD
1157,future_holdout,USD
1158,future_holdout,USD
1159,validation,USD
1160,development,USD
1161,future_holdout,USD
1162,future_holdout,USD
1163,development,USD
1164,development,USD
1165,development,USD
1166,development,USD
1167,development,USD
1168,future_holdout,USD
1169,validation,USD
1170,future_holdout,USD
1171,future_holdout,USD
1172,future_holdout,USD
1173,future_holdout,USD
1174,development,USD
1175,development,USD
1176,future_holdout,USD
1177,future_holdout,USD
1178,development,USD
1179,future_holdout,USD
1180,development,USD
1181,validation,USD
1182,future_holdout,USD
1183,validation,USD
1184,future_holdout,USD
1185,development,USD
1186,development,USD
1187,development,USD
1188,validation,USD
1189,development,USD
1190,development,USD
1191,development,USD
1192,validation,USD
1193,validation,USD
1194,future_holdout,USD
1195,future_holdout,USD
1196,development,USD
1197,development,USD
1198,future_holdout,USD
1199,validation,USD
1200,future_holdout,USD
1201,validation,USD
1202,development,USD
1203,development,USD
1204,development,USD
1205,future_holdout,USD
1206,future_holdout,USD
1207,future_holdout,USD
1208,development,USD
1209,development,USD
1210,development,USD
1211,validation,USD
1212,development,USD
1213,development,USD
1214,future_holdout,USD
1215,development,USD
1216,development,USD
1217,development,USD
1218,development,USD
1219,development,USD
1220,development,USD
1221,development,USD
1222,validation,USD
1223,development,USD
1224,development,USD
1225,validation,USD
1226,development,USD
1227,future_holdout,USD
1228,development,USD
1229,development,USD
1230,validation,USD
1231,development,USD
1232,development,USD
1233,future_holdout,USD
1234,future_holdout,USD
1235,future_holdout,USD
1236,development,USD
1237,validation,USD
1238,development,USD
1239,development,USD
1240,development,USD
1241,development,USD
1242,validation,USD
1243,development,USD
1244,future_holdout,USD
1245,future_holdout,USD
1246,development,USD
1247,future_holdout,USD
1248,development,USD
1249,future_holdout,USD
1250,development,USD
1251,development,USD
1252,validation,USD
1253,development,USD
1254,validation,USD
1255,development,USD
1256,development,USD
1257,development,USD
1258,development,USD
1259,development,USD
1260,validation,USD
1261,development,USD
1262,validation,USD
1263,development,USD
1264,development,USD
1265,validation,USD
1266,validation,USD
1267,development,USD
1268,future_holdout,USD
1269,development,USD
1270,development,USD
1271,validation,USD
1272,development,USD
1273,validation,USD
1274,validation,USD
1275,development,USD
1276,future_holdout,USD
1277,development,USD
1278,validation,USD
1279,development,USD
1280,future_holdout,USD
1281,future_holdout,USD
1282,validation,USD
1283,development,USD
1284,development,USD
1285,development,USD
1286,development,USD
1287,validation,USD
1288,future_holdout,USD
1289,development,USD
1290,development,USD
1291,future_holdout,USD
1292,validation,USD
1293,development,USD
1294,development,USD
1295,development,USD
1296,future_holdout,USD
1297,development,USD
1298,development,USD
1299,development,USD
1300,future_holdout,USD
1301,development,USD
1302,development,USD
1303,validation,USD
1304,validation,USD
1305,future_holdout,USD
1306,validation,USD
1307,development,USD
1308,development,USD
1309,development,USD
1310,development,USD
1311,development,USD
1312,future_holdout,USD
1313,development,USD
1314,development,USD
1315,development,USD
1316,future_holdout,USD
1317,development,USD
1318,validation,USD
1319,future_holdout,USD
1320,development,USD
1321,validation,USD
1322,development,USD
1323,development,USD
1324,development,USD
1325,validation,USD
1326,future_holdout,USD
1327,future_holdout,USD
1328,validation,USD
1329,development,USD
1330,future_holdout,USD
1331,validation,USD
1332,development,USD
1333,validation,USD
1334,validation,USD
1335,development,USD
1336,development,USD
1337,future_holdout,USD
1338,development,USD
1339,development,USD
1340,future_holdout,USD
1341,future_holdout,USD
1342,future_holdout,USD
1343,validation,USD
1344,validation,USD
1345,future_holdout,USD
1346,development,USD
1347,development,USD
1348,development,USD
1349,development,USD
1350,future_holdout,USD
1351,validation,USD
1352,validation,USD
1353,development,USD
1354,future_holdout,USD
1355,development,USD
1356,development,USD
1357,validation,USD
1358,development,USD
1359,development,USD
1360,future_holdout,USD
1361,validation,USD
1362,development,USD
1363,future_holdout,USD
1364,development,USD
1365,development,USD
1366,development,USD
1367,development,USD
1368,future_holdout,USD
1369,development,USD
1370,development,USD
1371,future_holdout,USD
1372,future_holdout,USD
1373,future_holdout,USD
1374,development,USD
1375,validation,USD
1376,development,USD
1377,future_holdout,USD
1378,development,USD
1379,future_holdout,USD
1380,development,USD
1381,validation,USD
1382,development,USD
1383,future_holdout,USD
1384,validation,USD
1385,development,USD
1386,development,USD
1387,development,USD
1388,validation,USD
1389,development,USD
1390,development,USD
1391,development,USD
1392,future_holdout,USD
1393,future_holdout,USD
1394,validation,USD
1395,development,USD
1396,development,USD
1397,validation,USD
1398,validation,USD
1399,development,USD
1400,future_holdout,USD
1401,validation,USD
1402,validation,USD
1403,development,USD
1404,future_holdout,USD
1405,development,USD
1406,development,USD
1407,future_holdout,USD
1408,development,USD
1409,development,USD
1410,future_holdout,USD
1411,validation,USD
1412,development,USD
1413,validation,USD
1414,future_holdout,USD
1415,future_holdout,USD
1416,validation,USD
1417,development,USD
1418,development,USD
1419,future_holdout,USD
1420,development,USD
1421,development,USD
1422,development,USD
1423,development,USD
1424,validation,USD
1425,future_holdout,USD
1426,development,USD
1427,validation,USD
1428,development,USD
1429,future_holdout,USD
1430,development,USD
1431,development,USD
1432,development,USD
1433,validation,USD
1434,development,USD
1435,validation,USD
1436,development,USD
1437,future_holdout,USD
1438,development,USD
1439,future_holdout,USD
1440,development,USD
1441,development,USD
1442,development,USD
1443,validation,USD
1444,validation,USD
1445,validation,USD
1446,future_holdout,USD
1447,development,USD
1448,future_holdout,USD
1449,development,USD
1450,validation,USD
1451,development,USD
1452,development,USD
1453,validation,USD
1454,validation,USD
1455,future_holdout,USD
1456,validation,USD
1457,development,USD
1458,future_holdout,USD
1459,development,USD
1460,development,USD
1461,development,USD
1462,development,USD
1463,development,USD
1464,future_holdout,USD
1465,development,USD
1466,development,USD
1467,development,USD
1468,future_holdout,USD
1469,validation,USD
1470,development,USD
1471,development,USD
1472,development,USD
1473,future_holdout,USD
1474,development,USD
1475,development,USD
1476,development,USD
1477,development,USD
1478,development,USD
1479,development,USD
1480,validation,USD
1481,validation,USD
1482,future_holdout,USD
1483,development,USD
1484,development,USD
1485,future_holdout,USD
1486,validation,USD
1487,development,USD
1488,development,USD
1489,development,USD
1490,validation,USD
1491,development,USD
1492,development,USD
1493,future_holdout,USD
1494,validation,USD
1495,validation,USD
1496,development,USD
1497,validation,USD
1498,validation,USD
1499,development,USD
1500,development,USD
1501,development,USD
1502,future_holdout,USD
1503,validation,USD
1504,future_holdout,USD
1505,development,USD
1506,development,USD
1507,development,USD
1508,development,USD
1509,validation,USD
1510,validation,USD
1511,validation,USD
1512,development,USD
1513,development,USD
1514,future_holdout,USD
1515,development,USD
1516,development,USD
1517,future_holdout,USD
1518,future_holdout,USD
1519,validation,USD
1520,development,USD
1521,validation,USD
1522,development,USD
1523,future_holdout,USD
1524,validation,USD
1525,development,USD
1526,development,USD
1527,development,USD
1528,development,USD
1529,development,USD
1530,validation,USD
1531,development,USD
1532,future_holdout,USD
1533,validation,USD
1534,future_holdout,USD
1535,development,USD
1536,development,USD
1537,development,USD
1538,development,USD
1539,future_holdout,USD
1540,development,USD
1541,validation,USD
1542,future_holdout,USD
1543,development,USD
1544,validation,USD
1545,development,USD
1546,future_holdout,USD
1547,development,USD
1548,validation,USD
1549,future_holdout,USD
1550,validation,USD
1551,development,USD
1552,validation,USD
1553,validation,USD
1554,development,USD
1555,validation,USD
1556,future_holdout,USD
1557,validation,USD
1558,validation,USD
1559,development,USD
1560,validation,USD
1561,development,USD
1562,development,USD
1563,future_holdout,USD
1564,development,USD
1565,development,USD
1566,future_holdout,USD
1567,validation,USD
1568,validation,USD
1569,validation,USD
1570,development,USD
1571,future_holdout,USD
1572,development,USD
1573,development,USD
1574,validation,USD
1575,validation,USD
1576,future_holdout,USD
1577,development,USD
1578,development,USD
1579,validation,USD
1580,future_holdout,USD
1581,validation,USD
1582,development,USD
1583,development,USD
1584,development,USD
1585,development,USD
1586,development,USD
1587,validation,USD
1588,future_holdout,USD
1589,future_holdout,USD
1590,development,USD
1591,development,USD
1592,development,USD
1593,development,USD
1594,future_holdout,USD
1595,development,USD
1596,validation,USD
1597,development,USD
1598,development,USD
1599,development,USD
1600,development,USD
1601,development,USD
1602,development,USD
1603,development,USD
1604,future_holdout,USD
1605,validation,USD
1606,validation,USD
1607,validation,USD
1608,development,USD
1609,development,USD
1610,development,USD
1611,validation,USD
1612,future_holdout,USD
1613,future_holdout,USD
1614,development,USD
1615,development,USD
