source_row_number,split_label,source_currency
658,validation,USD
659,validation,USD
660,future_holdout,USD
661,validation,USD
662,development,USD
663,future_holdout,USD
664,development,USD
665,future_holdout,USD
666,validation,USD
667,development,USD
668,validation,USD
669,future_holdout,USD
670,development,USD
671,development,USD
672,development,USD
673,validation,USD
674,future_holdout,USD
675,development,USD
676,future_holdout,USD
677,development,USD
678,development,USD
679,development,USD
680,development,USD
681,future_holdout,USD
682,validation,USD
683,future_holdout,USD
684,future_holdout,USD
685,development,USD
686,development,USD
687,future_holdout,USD
688,future_holdout,USD
689,validation,USD
690,future_holdout,USD
691,validation,USD
692,development,USD
693,development,USD
694,development,USD
695,development,USD
696,future_holdout,USD
697,development,USD
698,development,USD
699,future_holdout,USD
700,development,USD
701,development,USD
702,development,USD
703,development,USD
704,development,USD
705,development,USD
706,development,USD
707,development,USD
708,future_holdout,USD
709,future_holdout,USD
710,validation,USD
711,development,USD
712,future_holdout,USD
713,development,USD
714,development,USD
715,development,USD
716,development,USD
717,validation,USD
718,development,USD
719,development,USD
720,future_holdout,USD
721,future_holdout,USD
722,development,USD
723,development,USD
724,future_holdout,USD
725,development,USD
726,future_holdout,USD
727,future_holdout,USD
728,development,USD
729,validation,USD
730,future_holdout,USD
731,development,USD
732,development,USD
733,future_holdout,USD
734,development,USD
735,validation,USD
736,development,USD
737,validation,USD
738,development,USD
739,future_holdout,USD
740,development,USD
741,future_holdout,USD
742,development,USD
743,development,USD
744,validation,USD
745,development,USD
746,future_holdout,USD
747,development,USD
748,development,USD
749,development,USD
750,validation,USD
751,future_holdout,USD
752,validation,USD
753,validation,USD
754,development,USD
755,validation,USD
756,validation,USD
757,development,USD
758,development,USD
759,validation,USD
760,future_holdout,USD
761,future_holdout,USD
762,validation,USD
763,development,USD
764,future_holdout,USD
765,development,USD
766,future_holdout,USD
767,future_holdout,USD
768,development,USD
769,validation,USD
770,development,USD
771,validation,USD
772,development,USD
773,development,USD
774,validation,USD
775,development,USD
776,development,USD
777,future_holdout,USD
778,future_holdout,USD
779,future_holdout,USD
780,validation,USD
781,development,USD
782,development,USD
783,validation,USD
784,development,USD
785,development,USD
786,future_holdout,USD
787,validation,USD
788,development,USD
789,development,USD
790,validation,USD
791,development,USD
792,development,USD
793,development,USD
794,validation,USD
795,validation,USD
796,future_holdout,USD
797,validation,USD
798,validation,USD
799,development,USD
800,validation,USD
801,development,USD
802,future_holdout,USD
803,development,USD
804,development,USD
805,future_holdout,USD
806,validation,USD
807,development,USD
808,development,USD
809,development,USD
810,development,USD
811,development,USD
812,development,USD
813,development,USD
814,development,USD
815,future_holdout,USD
816,development,USD
817,development,USD
818,future_holdout,USD
819,development,USD
820,validation,USD
821,validation,USD
822,development,USD
823,development,USD
824,development,USD
825,validation,USD
826,future_holdout,USD
827,development,USD
828,development,USD
829,development,USD
830,future_holdout,USD
831,future_holdout,USD
832,development,USD
833,development,USD
834,development,USD
835,development,USD
836,validation,USD
837,development,USD
838,development,USD
839,future_holdout,USD
840,development,USD
841,development,USD
842,development,USD
843,development,USD
844,validation,USD
845,future_holdout,USD
846,validation,USD
847,development,USD
848,development,USD
849,validation,USD
850,validation,USD
851,validation,USD
852,development,USD
853,validation,USD
854,validation,USD
855,validation,USD
856,future_holdout,USD
857,future_holdout,USD
858,validation,USD
859,development,USD
860,development,USD
861,future_holdout,USD
862,development,USD
863,development,USD
864,validation,USD
865,development,USD
866,validation,USD
867,development,USD
868,future_holdout,USD
869,future_holdout,USD
870,future_holdout,USD
871,development,USD
872,development,USD
873,validation,USD
874,development,USD
875,development,USD
876,development,USD
877,development,USD
878,development,USD
879,future_holdout,USD
880,validation,USD
881,validation,USD
882,development,USD
883,future_holdout,USD
884,development,USD
885,future_holdout,USD
886,validation,USD
887,validation,USD
888,future_holdout,USD
889,development,USD
890,future_holdout,USD
891,development,USD
892,development,USD
893,validation,USD
894,future_holdout,USD
895,development,USD
896,development,USD
897,development,USD
898,development,USD
899,development,USD
900,development,USD
901,validation,USD
902,development,USD
903,development,USD
904,future_holdout,USD
905,development,USD
906,validation,USD
907,development,USD
908,development,USD
909,validation,USD
910,development,USD
911,development,USD
912,development,USD
913,validation,USD
914,development,USD
915,development,USD
916,development,USD
917,development,USD
918,future_holdout,USD
919,development,USD
920,development,USD
921,development,USD
922,development,USD
923,development,USD
924,development,USD
925,development,USD
926,development,USD
927,validation,USD
928,development,USD
929,validation,USD
930,development,USD
931,future_holdout,USD
932,development,USD
933,development,USD
934,future_holdout,USD
935,development,USD
936,development,USD
937,development,USD
938,validation,USD
939,development,USD
940,development,USD
941,future_holdout,USD
942,future_holdout,USD
943,future_holdout,USD
944,validation,USD
945,future_holdout,USD
946,validation,USD
947,validation,USD
948,development,USD
949,future_holdout,USD
950,development,USD
951,validation,USD
952,validation,USD
953,development,USD
954,development,USD
955,development,USD
956,future_holdout,USD
957,development,USD
958,validation,USD
959,future_holdout,USD
960,future_holdout,USD
961,validation,USD
962,future_holdout,USD
963,validation,USD
964,development,USD
965,development,USD
966,validation,USD
967,validation,USD
968,future_holdout,USD
969,development,USD
970,validation,USD
971,development,USD
972,development,USD
973,development,USD
974,development,USD
975,validation,USD
976,development,USD
977,validation,USD
978,future_holdout,USD
979,validation,USD
980,validation,USD
981,future_holdout,USD
982,future_holdout,USD
983,development,USD
984,development,USD
985,development,USD
986,development,USD
987,validation,USD
988,development,USD
989,future_holdout,USD
990,development,USD
991,development,USD
992,validation,USD
993,future_holdout,USD
994,future_holdout,USD
995,validation,USD
996,validation,USD
997,validation,USD
998,future_holdout,USD
999,validation,USD
1000,validation,USD
1001,future_holdout,USD
1002,development,USD
1003,future_holdout,USD
1004,future_holdout,USD
1005,development,USD
1006,development,USD
1007,development,USD
1008,future_holdout,USD
1009,development,USD
1010,validation,USD
1011,validation,USD
1012,development,USD
1013,future_holdout,USD
1014,future_holdout,USD
1015,development,USD
1016,validation,USD
1017,development,USD
1018,validation,USD
1019,future_holdout,USD
1020,development,USD
1021,future_holdout,USD
1022,validation,USD
1023,development,USD
1024,development,USD
1025,development,USD
1026,development,USD
1027,development,USD
1028,development,USD
1029,development,USD
1030,development,USD
1031,development,USD
1032,development,USD
1033,future_holdout,USD
1034,development,USD
1035,future_holdout,USD
1036,future_holdout,USD
1037,development,USD
1038,development,USD
1039,validation,USD
1040,development,USD
1041,development,USD
1042,validation,USD
1043,development,USD
1044,development,USD
1045,future_holdout,USD
1046,future_holdout,USD
1047,development,USD
1048,future_holdout,USD
1049,development,USD
1050,future_holdout,USD
1051,development,USD
1052,development,USD
1053,validation,USD
1054,future_holdout,USD
1055,validation,USD
1056,validation,USD
1057,development,USD
1058,future_holdout,USD
1059,development,USD
1060,development,USD
1061,development,USD
1062,development,USD
1063,future_holdout,USD
1064,validation,USD
1065,validation,USD
1066,validation,USD
1067,development,USD
1068,development,USD
1069,validation,USD
1070,development,USD
1071,validation,USD
1072,development,USD
1073,validation,USD
1074,future_holdout,USD
1075,validation,USD
1076,development,USD
1077,future_holdout,USD
1078,development,USD
1079,development,USD
1080,validation,USD
1081,development,USD
1082,validation,USD
1083,development,USD
1084,validation,USD
1085,future_holdout,USD
1086,future_holdout,USD
1087,future_holdout,USD
1088,development,USD
1089,development,USD
1090,development,USD
1091,validation,USD
1092,development,USD
1093,future_holdout,USD
1094,validation,USD
1095,development,USD
1096,development,USD
1097,development,USD
1098,development,USD
1099,future_holdout,USD
1100,future_holdout,USD
1101,validation,USD
1102,future_holdout,USD
1103,validation,USD
1104,validation,USD
1105,development,USD
1106,future_holdout,USD
1107,validation,USD
1108,validation,USD
1109,development,USD
1110,development,USD
1111,validation,USD
1112,validation,USD
1113,future_holdout,USD
1114,validation,USD
1115,future_holdout,USD
1116,development,USD
1117,development,USD
1118,development,USD
1119,future_holdout,USD
1120,validation,USD
1121,development,USD
1122,development,USD
1123,development,USD
1124,validation,USD
1125,validation,USD
1126,future_holdout,USD
1127,development,USD
1128,validation,USD
1129,future_holdout,USD
1130,development,USD
1131,development,USD
1132,future_holdout,USD
1133,development,USD
1134,validation,USD
1135,development,USD
1136,validation,USD
1137,validation,USD
1138,validation,USD
1139,future_holdout,USD
1140,future_holdout,USD
1141,validation,USD
1142,future_holdout,USD
1143,future_holdout,USD
1144,development,USD
1145,future_holdout,USD
1146,development,USD
1147,development,USD
1148,validation,USD
1149,validation,USD
1150,future_holdout,USD
1151,development,USD
1152,development,USD
1153,future_holdout,USD
1154,validation,USD
1155,validation,USD
1156,development,USD
1157,validation,USD
1158,future_holdout,USD
1159,development,USD
1160,future_holdout,USD
1161,future_holdout,USD
1162,development,USD
1163,development,USD
1164,future_holdout,USD
1165,development,USD
1166,future_holdout,USD
1167,future_holdout,USD
1168,future_holdout,USD
1169,future_holdout,USD
1170,future_holdout,USD
1171,development,USD
1172,validation,USD
1173,validation,USD
1174,development,USD
1175,development,USD
1176,future_holdout,USD
1177,development,USD
1178,development,USD
1179,development,USD
1180,development,USD
1181,development,USD
1182,development,USD
1183,development,USD
1184,development,USD
1185,validation,USD
1186,future_holdout,USD
1187,development,USD
1188,validation,USD
1189,development,USD
1190,future_holdout,USD
1191,future_holdout,USD
1192,development,USD
1193,future_holdout,USD
1194,future_holdout,USD
1195,future_holdout,USD
1196,future_holdout,USD
1197,development,USD
1198,development,USD
1199,future_holdout,USD
1200,development,USD
1201,development,USD
1202,validation,USD
1203,validation,USD
1204,validation,USD
1205,validation,USD
1206,development,USD
1207,development,USD
1208,future_holdout,USD
1209,validation,USD
1210,development,USD
1211,validation,USD
1212,development,USD
1213,development,USD
1214,development,USD
1215,development,USD
1216,development,USD
1217,development,USD
1218,future_holdout,USD
1219,development,USD
1220,development,USD
1221,validation,USD
1222,validation,USD
1223,validation,USD
1224,development,USD
1225,validation,USD
1226,future_holdout,USD
1227,development,USD
1228,development,USD
1229,validation,USD
1230,development,USD
1231,future_holdout,USD
1232,development,USD
1233,validation,USD
1234,future_holdout,USD
1235,development,USD
1236,validation,USD
1237,future_holdout,USD
1238,development,USD
1239,development,USD
1240,development,USD
1241,future_holdout,USD
1242,validation,USD
1243,validation,USD
1244,validation,USD
1245,development,USD
1246,development,USD
1247,future_holdout,USD
1248,validation,USD
1249,future_holdout,USD
1250,development,USD
1251,validation,USD
1252,future_holdout,USD
1253,development,USD
1254,development,USD
1255,future_holdout,USD
1256,validation,USD
1257,validation,USD
1258,validation,USD
1259,development,USD
1260,development,USD
1261,development,USD
1262,future_holdout,USD
1263,validation,USD
1264,future_holdout,USD
1265,development,USD
1266,development,USD
1267,future_holdout,USD
1268,development,USD
1269,development,USD
1270,development,USD
1271,validation,USD
1272,validation,USD
1273,future_holdout,USD
1274,development,USD
1275,future_holdout,USD
1276,validation,USD
1277,future_holdout,USD
1278,development,USD
1279,development,USD
1280,development,USD
1281,future_holdout,USD
1282,development,USD
1283,validation,USD
1284,validation,USD
1285,development,USD
1286,future_holdout,USD
1287,development,USD
1288,development,USD
1289,validation,USD
1290,future_holdout,USD
1291,development,USD
1292,validation,USD
1293,development,USD
1294,validation,USD
1295,future_holdout,USD
1296,future_holdout,USD
1297,future_holdout,USD
1298,future_holdout,USD
1299,development,USD
1300,validation,USD
1301,development,USD
1302,development,USD
1303,development,USD
1304,development,USD
1305,validation,USD
1306,development,USD
1307,future_holdout,USD
1308,validation,USD
1309,future_holdout,USD
1310,development,USD
1311,development,USD
1312,future_holdout,USD
1313,validation,USD
1314,development,USD
1315,validation,USD
1316,development,USD
1317,development,USD
1318,development,USD
1319,development,USD
1320,development,USD
1321,validation,USD
1322,development,USD
1323,development,USD
1324,development,USD
1325,development,USD
1326,validation,USD
1327,future_holdout,USD
1328,development,USD
1329,future_holdout,USD
1330,development,USD
1331,validation,USD
1332,validation,USD
1333,future_holdout,USD
1334,development,USD
1335,development,USD
1336,development,USD
1337,development,USD
1338,development,USD
1339,development,USD
1340,future_holdout,USD
1341,development,USD
1342,validation,USD
1343,development,USD
1344,development,USD
1345,future_holdout,USD
1346,validation,USD
1347,development,USD
1348,future_holdout,USD
1349,development,USD
1350,future_holdout,USD
1351,development,USD
1352,development,USD
1353,development,USD
1354,development,USD
1355,future_holdout,USD
1356,development,USD
1357,development,USD
1358,development,USD
1359,future_holdout,USD
1360,development,USD
1361,development,USD
1362,future_holdout,USD
1363,validation,USD
1364,development,USD
1365,future_holdout,USD
1366,validation,USD
1367,development,USD
1368,validation,USD
1369,validation,USD
1370,future_holdout,USD
1371,development,USD
1372,development,USD
1373,validation,USD
1374,development,USD
1375,validation,USD
1376,development,USD
1377,future_holdout,USD
1378,development,USD
1379,validation,USD
1380,future_holdout,USD
1381,development,USD
1382,validation,USD
1383,future_holdout,USD
1384,development,USD
1385,future_holdout,USD
1386,validation,USD
1387,future_holdout,USD
1388,development,USD
1389,development,USD
1390,development,USD
1391,development,USD
1392,development,USD
1393,future_holdout,USD
1394,future_holdout,USD
1395,development,USD
1396,development,USD
1397,validation,USD
1398,development,USD
1399,future_holdout,USD
1400,future_holdout,USD
1401,validation,USD
1402,future_holdout,USD
1403,future_holdout,USD
1404,future_holdout,USD
1405,future_holdout,USD
1406,validation,USD
1407,validation,USD
1408,future_holdout,USD
1409,development,USD
1410,validation,USD
1411,development,USD
1412,development,USD
1413,development,USD
1414,development,USD
1415,development,USD
1416,validation,USD
1417,development,USD
1418,future_holdout,USD
1419,development,USD
1420,development,USD
1421,development,USD
1422,future_holdout,USD
1423,development,USD
1424,validation,USD
1425,development,USD
1426,validation,USD
1427,development,USD
1428,development,USD
1429,development,USD
1430,development,USD
1431,future_holdout,USD
1432,development,USD
1433,development,USD
1434,development,USD
1435,development,USD
1436,validation,USD
1437,future_holdout,USD
1438,development,USD
1439,development,USD
1440,future_holdout,USD
1441,validation,USD
1442,development,USD
1443,future_holdout,USD
1444,development,USD
1445,future_holdout,USD
1446,development,USD
1447,development,USD
1448,development,USD
1449,future_holdout,USD
1450,future_holdout,USD
1451,future_holdout,USD
1452,development,USD
1453,validation,USD
1454,validation,USD
1455,future_holdout,USD
1456,development,USD
1457,development,USD
1458,development,USD
1459,development,USD
1460,validation,USD
1461,future_holdout,USD
1462,future_holdout,USD
1463,development,USD
1464,future_holdout,USD
1465,development,USD
1466,development,USD
1467,development,USD
1468,future_holdout,USD
1469,development,USD
1470,development,USD
1471,development,USD
1472,development,USD
1473,validation,USD
1474,development,USD
1475,validation,USD
1476,validation,USD
1477,future_holdout,USD
1478,development,USD
1479,development,USD
1480,validation,USD
1481,future_holdout,USD
1482,validation,USD
1483,development,USD
1484,validation,USD
1485,development,USD
1486,development,USD
1487,future_holdout,USD
1488,development,USD
1489,development,USD
1490,future_holdout,USD
1491,validation,USD
1492,validation,USD
1493,development,USD
1494,development,USD
1495,validation,USD
1496,development,USD
1497,development,USD
1498,development,USD
1499,validation,USD
1500,future_holdout,USD
1501,development,USD
1502,validation,USD
1503,development,USD
1504,future_holdout,USD
1505,future_holdout,USD
1506,validation,USD
1507,development,USD
1508,development,USD
1509,development,USD
1510,development,USD
1511,development,USD
1512,validation,USD
1513,future_holdout,USD
1514,validation,USD
1515,validation,USD
1516,development,USD
1517,development,USD
1518,development,USD
1519,future_holdout,USD
1520,validation,USD
1521,future_holdout,USD
1522,future_holdout,USD
1523,development,USD
1524,validation,USD
1525,development,USD
1526,future_holdout,USD
1527,future_holdout,USD
1528,validation,USD
1529,validation,USD
1530,development,USD
1531,validation,USD
1532,future_holdout,USD
1533,validation,USD
1534,development,USD
1535,future_holdout,USD
1536,validation,USD
1537,future_holdout,USD
1538,development,USD
1539,validation,USD
1540,validation,USD
1541,validation,USD
1542,future_holdout,USD
1543,development,USD
1544,development,USD
1545,development,USD
1546,development,USD
1547,future_holdout,USD
1548,development,USD
1549,future_holdout,USD
1550,development,USD
1551,development,USD
1552,development,USD
1553,validation,USD
1554,development,USD
1555,development,USD
1556,validation,USD
1557,validation,USD
1558,validation,USD
1559,future_holdout,USD
1560,future_holdout,USD
1561,development,USD
1562,future_holdout,USD
1563,validation,USD
1564,development,USD
1565,future_holdout,USD
1566,validation,USD
1567,development,USD
1568,development,USD
1569,development,USD
1570,validation,USD
1571,development,USD
1572,development,USD
1573,development,USD
1574,development,USD
1575,future_holdout,USD
1576,validation,USD
1577,future_holdout,USD
1578,future_holdout,USD
1579,development,USD
1580,development,USD
1581,development,USD
1582,validation,USD
1583,validation,USD
1584,validation,USD
1585,development,USD
1586,development,USD
1587,future_holdout,USD
1588,future_holdout,USD
1589,development,USD
1590,development,USD
1591,future_holdout,USD
1592,development,USD
1593,validation,USD
1594,development,USD
1595,validation,USD
1596,development,USD
1597,future_holdout,USD
1598,development,USD
1599,validation,USD
1600,development,USD
1601,validation,USD
1602,development,USD
1603,development,USD
1604,development,USD
1605,validation,USD
1606,validation,USD
1607,validation,USD
1608,future_holdout,USD
1609,validation,USD
1610,development,USD
1611,validation,USD
1612,development,USD
1613,development,USD
1614,future_holdout,USD
1615,validation,USD
1616,future_holdout,USD
1617,validation,USD
1618,validation,USD
1619,development,USD
1620,validation,USD
1621,validation,USD
1622,validation,USD
1623,development,USD
1624,validation,USD
1625,validation,USD
1626,development,USD
