source_row_number,split_label,source_currency
646,development,USD
647,development,USD
648,development,USD
649,development,USD
650,validation,USD
651,development,USD
652,development,USD
653,future_holdout,USD
654,development,USD
655,development,USD
656,development,USD
657,future_holdout,USD
658,development,USD
659,future_holdout,USD
660,future_holdout,USD
661,future_holdout,USD
662,future_holdout,USD
663,validation,USD
664,future_holdout,USD
665,development,USD
666,development,USD
667,future_holdout,USD
668,development,USD
669,future_holdout,USD
670,development,USD
671,development,USD
672,future_holdout,USD
673,validation,USD
674,future_holdout,USD
675,validation,USD
676,future_holdout,USD
677,validation,USD
678,validation,USD
679,future_holdout,USD
680,future_holdout,USD
681,development,USD
682,development,USD
683,development,USD
684,development,USD
685,development,USD
686,development,USD
687,development,USD
688,development,USD
689,development,USD
690,development,USD
691,development,USD
692,validation,USD
693,validation,USD
694,validation,USD
695,validation,USD
696,future_holdout,USD
697,future_holdout,USD
698,validation,USD
699,validation,USD
700,future_holdout,USD
701,development,USD
702,future_holdout,USD
703,validation,USD
704,validation,USD
705,development,USD
706,future_holdout,USD
707,validation,USD
708,development,USD
709,future_holdout,USD
710,development,USD
711,development,USD
712,future_holdout,USD
713,validation,USD
714,development,USD
715,development,USD
716,validation,USD
717,validation,USD
718,validation,USD
719,validation,USD
720,development,USD
721,future_holdout,USD
722,development,USD
723,development,USD
724,development,USD
725,future_holdout,USD
726,development,USD
727,development,USD
728,future_holdout,USD
729,development,USD
730,development,USD
731,validation,USD
732,validation,USD
733,validation,USD
734,development,USD
735,development,USD
736,validation,USD
737,development,USD
738,future_holdout,USD
739,development,USD
740,validation,USD
741,development,USD
742,development,USD
743,development,USD
744,validation,USD
745,future_holdout,USD
746,validation,USD
747,development,USD
748,development,USD
749,development,USD
750,validation,USD
751,development,USD
752,development,USD
753,future_holdout,USD
754,development,USD
755,validation,USD
756,development,USD
757,development,USD
758,future_holdout,USD
759,future_holdout,USD
760,development,USD
761,development,USD
762,future_holdout,USD
763,validation,USD
764,future_holdout,USD
765,development,USD
766,development,USD
767,validation,USD
768,development,USD
769,validation,USD
770,validation,USD
771,development,USD
772,future_holdout,USD
773,development,USD
774,development,USD
775,development,USD
776,development,USD
777,development,USD
778,development,USD
779,validation,USD
780,validation,USD
781,development,USD
782,validation,USD
783,future_holdout,USD
784,validation,USD
785,future_holdout,USD
786,development,USD
787,development,USD
788,future_holdout,USD
789,development,USD
790,development,USD
791,future_holdout,USD
792,validation,USD
793,development,USD
794,validation,USD
795,development,USD
796,development,USD
797,development,USD
798,development,USD
799,validation,USD
800,development,USD
801,development,USD
802,future_holdout,USD
803,development,USD
804,development,USD
805,future_holdout,USD
806,future_holdout,USD
807,validation,USD
808,development,USD
809,future_holdout,USD
810,future_holdout,USD
811,development,USD
812,future_holdout,USD
813,validation,USD
814,validation,USD
815,development,USD
816,validation,USD
817,future_holdout,USD
818,validation,USD
819,future_holdout,USD
820,validation,USD
821,development,USD
822,future_holdout,USD
823,development,USD
824,future_holdout,USD
825,future_holdout,USD
826,validation,USD
827,development,USD
828,development,USD
829,development,USD
830,development,USD
831,validation,USD
832,development,USD
833,validation,USD
834,development,USD
835,development,USD
836,validation,USD
837,future_holdout,USD
838,future_holdout,USD
839,validation,USD
840,development,USD
841,development,USD
842,future_holdout,USD
843,development,USD
844,development,USD
845,development,USD
846,development,USD
847,future_holdout,USD
848,future_holdout,USD
849,validation,USD
850,future_holdout,USD
851,development,USD
852,development,USD
853,development,USD
854,future_holdout,USD
855,future_holdout,USD
856,development,USD
857,development,USD
858,validation,USD
859,development,USD
860,development,USD
861,future_holdout,USD
862,development,USD
863,future_holdout,USD
864,development,USD
865,validation,USD
866,development,USD
867,development,USD
868,development,USD
869,development,USD
870,development,USD
871,development,USD
872,development,USD
873,validation,USD
874,validation,USD
875,development,USD
876,development,USD
877,development,USD
878,development,USD
879,development,USD
880,future_holdout,USD
881,development,USD
882,development,USD
883,validation,USD
884,development,USD
885,development,USD
886,development,USD
887,development,USD
888,future_holdout,USD
889,development,USD
890,development,USD
891,validation,USD
892,validation,USD
893,future_holdout,USD
894,development,USD
895,development,USD
896,development,USD
897,future_holdout,USD
898,development,USD
899,development,USD
900,validation,USD
901,future_holdout,USD
902,development,USD
903,development,USD
904,future_holdout,USD
905,development,USD
906,future_holdout,USD
907,validation,USD
908,development,USD
909,development,USD
910,future_holdout,USD
911,validation,USD
912,validation,USD
913,future_holdout,USD
914,development,USD
915,development,USD
916,validation,USD
917,validation,USD
918,development,USD
919,validation,USD
920,development,USD
921,validation,USD
922,future_holdout,USD
923,development,USD
924,future_holdout,USD
925,development,USD
926,development,USD
927,future_holdout,USD
928,validation,USD
929,future_holdout,USD
930,future_holdout,USD
931,future_holdout,USD
932,future_holdout,USD
933,future_holdout,USD
934,future_holdout,USD
935,development,USD
936,development,USD
937,development,USD
938,development,USD
939,future_holdout,USD
940,future_holdout,USD
941,future_holdout,USD
942,validation,USD
943,validation,USD
944,development,USD
945,development,USD
946,development,USD
947,development,USD
948,future_holdout,USD
949,development,USD
950,validation,USD
951,development,USD
952,future_holdout,USD
953,validation,USD
954,future_holdout,USD
955,development,USD
956,development,USD
957,validation,USD
958,development,USD
959,validation,USD
960,development,USD
961,development,USD
962,development,USD
963,validation,USD
964,development,USD
965,future_holdout,USD
966,validation,USD
967,future_holdout,USD
968,validation,USD
969,development,USD
970,development,USD
971,future_holdout,USD
972,validation,USD
973,development,USD
974,development,USD
975,future_holdout,USD
976,development,USD
977,development,USD
978,development,USD
979,development,USD
980,development,USD
981,development,USD
982,development,USD
983,development,USD
984,future_holdout,USD
985,development,USD
986,future_holdout,USD
987,future_holdout,USD
988,development,USD
989,validation,USD
990,development,USD
991,development,USD
992,future_holdout,USD
993,future_holdout,USD
994,development,USD
995,development,USD
996,validation,USD
997,validation,USD
998,future_holdout,USD
999,development,USD
1000,development,USD
1001,validation,USD
1002,validation,USD
1003,future_holdout,USD
1004,validation,USD
1005,development,USD
1006,development,USD
1007,development,USD
1008,development,USD
1009,development,USD
1010,development,USD
1011,development,USD
1012,validation,USD
1013,development,USD
1014,future_holdout,USD
1015,future_holdout,USD
1016,development,USD
1017,future_holdout,USD
1018,development,USD
1019,development,USD
1020,development,USD
1021,future_holdout,USD
1022,validation,USD
1023,validation,USD
1024,development,USD
1025,development,USD
1026,development,USD
1027,future_holdout,USD
1028,development,USD
1029,development,USD
1030,future_holdout,USD
1031,future_holdout,USD
1032,development,USD
1033,future_holdout,USD
1034,development,USD
1035,development,USD
1036,development,USD
1037,development,USD
1038,future_holdout,USD
1039,development,USD
1040,validation,USD
1041,validation,USD
1042,development,USD
1043,future_holdout,USD
1044,validation,USD
1045,development,USD
1046,development,USD
1047,development,USD
1048,development,USD
1049,development,USD
1050,validation,USD
1051,development,USD
1052,future_holdout,USD
1053,future_holdout,USD
1054,development,USD
1055,validation,USD
1056,development,USD
1057,future_holdout,USD
1058,development,USD
1059,development,USD
1060,development,USD
1061,development,USD
1062,future_holdout,USD
1063,validation,USD
1064,validation,USD
1065,validation,USD
1066,development,USD
1067,future_holdout,USD
1068,development,USD
1069,future_holdout,USD
1070,validation,USD
1071,future_holdout,USD
1072,development,USD
1073,future_holdout,USD
1074,validation,USD
1075,development,USD
1076,future_holdout,USD
1077,validation,USD
1078,future_holdout,USD
1079,validation,USD
1080,development,USD
1081,future_holdout,USD
1082,future_holdout,USD
1083,development,USD
1084,development,USD
1085,development,USD
1086,future_holdout,USD
1087,future_holdout,USD
1088,validation,USD
1089,development,USD
1090,development,USD
1091,development,USD
1092,development,USD
1093,development,USD
1094,future_holdout,USD
1095,future_holdout,USD
1096,validation,USD
1097,development,USD
1098,development,USD
1099,development,USD
1100,validation,USD
1101,development,USD
1102,development,USD
1103,development,USD
1104,development,USD
1105,development,USD
1106,future_holdout,USD
1107,future_holdout,USD
1108,validation,USD
1109,development,USD
1110,validation,USD
1111,development,USD
1112,future_holdout,USD
1113,development,USD
1114,validation,USD
1115,development,USD
1116,development,USD
1117,development,USD
1118,development,USD
1119,development,USD
1120,development,USD
1121,development,USD
1122,development,USD
1123,future_holdout,USD
1124,future_holdout,USD
1125,future_holdout,USD
1126,validation,USD
1127,development,USD
1128,validation,USD
1129,development,USD
1130,development,USD
1131,validation,USD
1132,development,USD
1133,future_holdout,USD
1134,future_holdout,USD
1135,future_holdout,USD
1136,future_holdout,USD
1137,validation,USD
1138,validation,USD
1139,validation,USD
1140,development,USD
1141,development,USD
1142,validation,USD
1143,validation,USD
1144,validation,USD
1145,future_holdout,USD
1146,development,USD
1147,validation,USD
1148,future_holdout,USD
1149,validation,USD
1150,development,USD
1151,development,USD
1152,validation,USD
1153,development,USD
1154,development,USD
1155,validation,USD
1156,development,USD
1157,development,USD
1158,validation,USD
1159,validation,USD
1160,future_holdout,USD
1161,future_holdout,USD
1162,future_holdout,USD
1163,development,USD
1164,future_holdout,USD
1165,development,USD
1166,development,USD
1167,validation,USD
1168,validation,USD
1169,development,USD
1170,future_holdout,USD
1171,validation,USD
1172,validation,USD
1173,development,USD
1174,development,USD
1175,future_holdout,USD
1176,validation,USD
1177,development,USD
1178,development,USD
1179,validation,USD
1180,development,USD
1181,validation,USD
1182,development,USD
1183,development,USD
1184,future_holdout,USD
1185,validation,USD
1186,development,USD
1187,future_holdout,USD
1188,validation,USD
1189,future_holdout,USD
1190,development,USD
1191,future_holdout,USD
1192,development,USD
1193,validation,USD
1194,validation,USD
1195,validation,USD
1196,development,USD
1197,development,USD
1198,development,USD
1199,development,USD
1200,development,USD
1201,validation,USD
1202,development,USD
1203,development,USD
1204,development,USD
1205,validation,USD
1206,development,USD
1207,future_holdout,USD
1208,future_holdout,USD
1209,validation,USD
1210,development,USD
1211,development,USD
1212,validation,USD
1213,future_holdout,USD
1214,development,USD
1215,development,USD
1216,future_holdout,USD
1217,future_holdout,USD
1218,development,USD
1219,validation,USD
1220,future_holdout,USD
1221,future_holdout,USD
1222,validation,USD
1223,future_holdout,USD
1224,validation,USD
1225,development,USD
1226,future_holdout,USD
1227,future_holdout,USD
1228,future_holdout,USD
1229,development,USD
1230,future_holdout,USD
1231,validation,USD
1232,future_holdout,USD
1233,validation,USD
1234,development,USD
1235,development,USD
1236,development,USD
1237,development,USD
1238,future_holdout,USD
1239,validation,USD
1240,validation,USD
1241,development,USD
1242,future_holdout,USD
1243,development,USD
1244,development,USD
1245,development,USD
1246,development,USD
1247,validation,USD
1248,validation,USD
1249,future_holdout,USD
1250,development,USD
1251,future_holdout,USD
1252,development,USD
1253,validation,USD
1254,development,USD
1255,development,USD
1256,development,USD
1257,development,USD
1258,future_holdout,USD
1259,development,USD
1260,development,USD
1261,development,USD
1262,development,USD
1263,development,USD
1264,development,USD
1265,validation,USD
1266,development,USD
1267,development,USD
1268,development,USD
1269,future_holdout,USD
1270,development,USD
1271,development,USD
1272,validation,USD
1273,development,USD
1274,development,USD
1275,validation,USD
1276,development,USD
1277,validation,USD
1278,validation,USD
1279,future_holdout,USD
1280,validation,USD
1281,development,USD
1282,development,USD
1283,future_holdout,USD
1284,development,USD
1285,future_holdout,USD
1286,development,USD
1287,future_holdout,USD
1288,development,USD
1289,development,USD
1290,validation,USD
1291,future_holdout,USD
1292,validation,USD
1293,development,USD
1294,development,USD
1295,development,USD
1296,development,USD
1297,validation,USD
1298,validation,USD
1299,development,USD
1300,development,USD
1301,future_holdout,USD
1302,validation,USD
1303,development,USD
1304,development,USD
1305,development,USD
1306,future_holdout,USD
1307,development,USD
1308,development,USD
1309,future_holdout,USD
1310,development,USD
1311,development,USD
1312,future_holdout,USD
1313,development,USD
1314,future_holdout,USD
1315,validation,USD
1316,validation,USD
1317,development,USD
1318,development,USD
1319,validation,USD
1320,validation,USD
1321,development,USD
1322,validation,USD
1323,development,USD
1324,development,USD
1325,validation,USD
1326,development,USD
1327,future_holdout,USD
1328,development,USD
1329,future_holdout,USD
1330,development,USD
1331,validation,USD
1332,validation,USD
1333,future_holdout,USD
1334,development,USD
1335,future_holdout,USD
1336,development,USD
1337,validation,USD
1338,validation,USD
1339,development,USD
1340,development,USD
1341,validation,USD
1342,future_holdout,USD
1343,development,USD
1344,development,USD
1345,future_holdout,USD
1346,development,USD
1347,validation,USD
1348,validation,USD
1349,development,USD
1350,validation,USD
1351,development,USD
1352,development,USD
1353,validation,USD
1354,development,USD
1355,development,USD
1356,validation,USD
1357,validation,USD
1358,validation,USD
1359,development,USD
1360,development,USD
1361,validation,USD
1362,future_holdout,USD
1363,development,USD
1364,development,USD
1365,validation,USD
1366,validation,USD
1367,future_holdout,USD
1368,development,USD
1369,future_holdout,USD
1370,development,USD
1371,development,USD
1372,development,USD
1373,development,USD
1374,development,USD
1375,development,USD
1376,development,USD
1377,development,USD
1378,validation,USD
1379,development,USD
1380,development,USD
1381,development,USD
1382,development,USD
1383,development,USD
1384,development,USD
1385,development,USD
1386,development,USD
1387,development,USD
1388,development,USD
1389,future_holdout,USD
1390,development,USD
1391,development,USD
1392,development,USD
1393,development,USD
1394,development,USD
1395,future_holdout,USD
1396,development,USD
1397,future_holdout,USD
1398,validation,USD
1399,validation,USD
1400,development,USD
1401,future_holdout,USD
1402,development,USD
1403,development,USD
1404,future_holdout,USD
1405,development,USD
1406,development,USD
1407,development,USD
1408,development,USD
1409,validation,USD
1410,future_holdout,USD
1411,validation,USD
1412,development,USD
1413,development,USD
1414,development,USD
1415,future_holdout,USD
1416,future_holdout,USD
1417,development,USD
1418,future_holdout,USD
1419,development,USD
1420,validation,USD
1421,validation,USD
1422,development,USD
1423,development,USD
1424,development,USD
1425,future_holdout,USD
1426,validation,USD
1427,validation,USD
1428,validation,USD
1429,development,USD
1430,development,USD
1431,future_holdout,USD
1432,development,USD
1433,development,USD
1434,future_holdout,USD
1435,development,USD
1436,development,USD
1437,validation,USD
1438,development,USD
1439,future_holdout,USD
1440,validation,USD
1441,validation,USD
1442,validation,USD
1443,validation,USD
1444,future_holdout,USD
1445,validation,USD
1446,validation,USD
1447,future_holdout,USD
1448,validation,USD
1449,development,USD
1450,development,USD
1451,future_holdout,USD
1452,future_holdout,USD
1453,validation,USD
1454,development,USD
1455,future_holdout,USD
1456,development,USD
1457,development,USD
1458,future_holdout,USD
1459,future_holdout,USD
1460,development,USD
1461,future_holdout,USD
1462,development,USD
1463,development,USD
1464,development,USD
1465,future_holdout,USD
1466,validation,USD
1467,development,USD
1468,development,USD
1469,development,USD
1470,validation,USD
1471,validation,USD
1472,development,USD
1473,development,USD
1474,development,USD
1475,validation,USD
1476,development,USD
1477,development,USD
1478,development,USD
1479,validation,USD
1480,development,USD
1481,validation,USD
1482,validation,USD
1483,future_holdout,USD
1484,future_holdout,USD
1485,future_holdout,USD
1486,future_holdout,USD
1487,validation,USD
1488,future_holdout,USD
1489,validation,USD
1490,future_holdout,USD
1491,development,USD
1492,validation,USD
1493,development,USD
1494,validation,USD
1495,validation,USD
1496,development,USD
1497,development,USD
1498,development,USD
1499,future_holdout,USD
1500,development,USD
1501,development,USD
1502,future_holdout,USD
1503,validation,USD
1504,development,USD
1505,future_holdout,USD
1506,development,USD
1507,development,USD
1508,development,USD
1509,validation,USD
1510,validation,USD
1511,future_holdout,USD
1512,development,USD
1513,future_holdout,USD
1514,development,USD
1515,future_holdout,USD
1516,future_holdout,USD
1517,development,USD
1518,development,USD
1519,development,USD
1520,development,USD
1521,development,USD
1522,validation,USD
1523,validation,USD
1524,future_holdout,USD
1525,development,USD
1526,future_holdout,USD
1527,future_holdout,USD
1528,development,USD
1529,validation,USD
1530,future_holdout,USD
1531,future_holdout,USD
1532,future_holdout,USD
1533,future_holdout,USD
1534,validation,USD
1535,future_holdout,USD
1536,future_holdout,USD
1537,development,USD
1538,future_holdout,USD
1539,validation,USD
1540,development,USD
1541,future_holdout,USD
1542,development,USD
1543,development,USD
1544,development,USD
1545,development,USD
1546,future_holdout,USD
1547,validation,USD
1548,validation,USD
1549,development,USD
1550,development,USD
1551,development,USD
1552,development,USD
1553,development,USD
1554,development,USD
1555,development,USD
1556,future_holdout,USD
1557,development,USD
1558,validation,USD
1559,development,USD
1560,future_holdout,USD
1561,development,USD
1562,development,USD
1563,development,USD
1564,development,USD
1565,development,USD
1566,development,USD
1567,development,USD
1568,development,USD
1569,development,USD
1570,validation,USD
1571,development,USD
1572,development,USD
1573,validation,USD
1574,development,USD
1575,validation,USD
1576,development,USD
1577,future_holdout,USD
1578,validation,USD
1579,development,USD
1580,development,USD
1581,future_holdout,USD
1582,validation,USD
1583,development,USD
1584,development,USD
1585,future_holdout,USD
1586,development,USD
1587,development,USD
1588,development,USD
1589,development,USD
1590,development,USD
1591,development,USD
1592,development,USD
1593,validation,USD
1594,development,USD
1595,future_holdout,USD
1596,validation,USD
1597,future_holdout,USD
1598,development,USD
1599,development,USD
1600,future_holdout,USD
1601,development,USD
1602,future_holdout,USD
1603,development,USD
1604,development,USD
1605,development,USD
1606,validation,USD
1607,development,USD
1608,development,USD
1609,validation,USD
1610,development,USD
1611,future_holdout,USD
1612,development,USD
1613,validation,USD
1614,development,USD
1615,future_holdout,USD
1616,future_holdout,USD
1617,validation,USD
1618,development,USD
1619,future_holdout,USD
