source_row_number,split_label,source_currency
654,development,USD
655,validation,USD
656,future_holdout,USD
657,development,USD
658,future_holdout,USD
659,development,USD
660,development,USD
661,future_holdout,USD
662,validation,USD
663,validation,USD
664,validation,USD
665,development,USD
666,development,USD
667,future_holdout,USD
668,validation,USD
669,development,USD
670,development,USD
671,development,USD
672,validation,USD
673,validation,USD
674,development,USD
675,development,USD
676,development,USD
677,future_holdout,USD
678,development,USD
679,validation,USD
680,development,USD
681,development,USD
682,future_holdout,USD
683,future_holdout,USD
684,development,USD
685,future_holdout,USD
686,development,USD
687,development,USD
688,validation,USD
689,future_holdout,USD
690,development,USD
691,development,USD
692,future_holdout,USD
693,future_holdout,USD
694,future_holdout,USD
695,validation,USD
696,development,USD
697,development,USD
698,development,USD
699,future_holdout,USD
700,development,USD
701,development,USD
702,development,USD
703,development,USD
704,validation,USD
705,development,USD
706,development,USD
707,development,USD
708,future_holdout,USD
709,future_holdout,USD
710,validation,USD
711,development,USD
712,validation,USD
713,future_holdout,USD
714,future_holdout,USD
715,future_holdout,USD
716,future_holdout,USD
717,future_holdout,USD
718,development,USD
719,validation,USD
720,development,USD
721,development,USD
722,development,USD
723,development,USD
724,development,USD
725,development,USD
726,development,USD
727,validation,USD
728,future_holdout,USD
729,development,USD
730,development,USD
731,development,USD
732,future_holdout,USD
733,future_holdout,USD
734,validation,USD
735,development,USD
736,future_holdout,USD
737,future_holdout,USD
738,development,USD
739,development,USD
740,future_holdout,USD
741,development,USD
742,development,USD
743,validation,USD
744,validation,USD
745,development,USD
746,development,USD
747,development,USD
748,future_holdout,USD
749,validation,USD
750,development,USD
751,future_holdout,USD
752,development,USD
753,future_holdout,USD
754,future_holdout,USD
755,validation,USD
756,future_holdout,USD
757,future_holdout,USD
758,future_holdout,USD
759,development,USD
760,development,USD
761,future_holdout,USD
762,development,USD
763,future_holdout,USD
764,development,USD
765,future_holdout,USD
766,future_holdout,USD
767,future_holdout,USD
768,future_holdout,USD
769,development,USD
770,development,USD
771,development,USD
772,validation,USD
773,future_holdout,USD
774,development,USD
775,future_holdout,USD
776,development,USD
777,future_holdout,USD
778,development,USD
779,validation,USD
780,development,USD
781,development,USD
782,validation,USD
783,validation,USD
784,development,USD
785,future_holdout,USD
786,validation,USD
787,future_holdout,USD
788,future_holdout,USD
789,development,USD
790,validation,USD
791,development,USD
792,future_holdout,USD
793,development,USD
794,validation,USD
795,validation,USD
796,future_holdout,USD
797,development,USD
798,development,USD
799,future_holdout,USD
800,validation,USD
801,development,USD
802,development,USD
803,development,USD
804,development,USD
805,future_holdout,USD
806,future_holdout,USD
807,validation,USD
808,future_holdout,USD
809,future_holdout,USD
810,development,USD
811,development,USD
812,future_holdout,USD
813,validation,USD
814,development,USD
815,development,USD
816,development,USD
817,development,USD
818,future_holdout,USD
819,future_holdout,USD
820,development,USD
821,future_holdout,USD
822,future_holdout,USD
823,development,USD
824,future_holdout,USD
825,development,USD
826,validation,USD
827,development,USD
828,development,USD
829,development,USD
830,future_holdout,USD
831,validation,USD
832,development,USD
833,future_holdout,USD
834,development,USD
835,development,USD
836,validation,USD
837,future_holdout,USD
838,future_holdout,USD
839,validation,USD
840,development,USD
841,development,USD
842,future_holdout,USD
843,future_holdout,USD
844,development,USD
845,development,USD
846,validation,USD
847,development,USD
848,development,USD
849,future_holdout,USD
850,future_holdout,USD
851,future_holdout,USD
852,future_holdout,USD
853,development,USD
854,future_holdout,USD
855,development,USD
856,development,USD
857,validation,USD
858,development,USD
859,future_holdout,USD
860,development,USD
861,development,USD
862,development,USD
863,development,USD
864,development,USD
865,validation,USD
866,future_holdout,USD
867,development,USD
868,development,USD
869,validation,USD
870,development,USD
871,development,USD
872,validation,USD
873,development,USD
874,development,USD
875,future_holdout,USD
876,validation,USD
877,future_holdout,USD
878,future_holdout,USD
879,development,USD
880,validation,USD
881,development,USD
882,future_holdout,USD
883,development,USD
884,future_holdout,USD
885,development,USD
886,development,USD
887,development,USD
888,development,USD
889,future_holdout,USD
890,future_holdout,USD
891,development,USD
892,future_holdout,USD
893,validation,USD
894,development,USD
895,development,USD
896,future_holdout,USD
897,development,USD
898,development,USD
899,future_holdout,USD
900,development,USD
901,development,USD
902,development,USD
903,validation,USD
904,development,USD
905,development,USD
906,validation,USD
907,development,USD
908,development,USD
909,future_holdout,USD
910,validation,USD
911,future_holdout,USD
912,validation,USD
913,future_holdout,USD
914,development,USD
915,validation,USD
916,development,USD
917,development,USD
918,future_holdout,USD
919,development,USD
920,future_holdout,USD
921,validation,USD
922,development,USD
923,future_holdout,USD
924,development,USD
925,validation,USD
926,future_holdout,USD
927,development,USD
928,development,USD
929,development,USD
930,validation,USD
931,development,USD
932,development,USD
933,development,USD
934,development,USD
935,development,USD
936,future_holdout,USD
937,development,USD
938,future_holdout,USD
939,development,USD
940,development,USD
941,development,USD
942,development,USD
943,validation,USD
944,future_holdout,USD
945,validation,USD
946,development,USD
947,development,USD
948,validation,USD
949,development,USD
950,development,USD
951,development,USD
952,development,USD
953,development,USD
954,development,USD
955,validation,USD
956,validation,USD
957,validation,USD
958,future_holdout,USD
959,development,USD
960,future_holdout,USD
961,validation,USD
962,validation,USD
963,development,USD
964,development,USD
965,validation,USD
966,development,USD
967,future_holdout,USD
968,development,USD
969,future_holdout,USD
970,future_holdout,USD
971,development,USD
972,development,USD
973,validation,USD
974,validation,USD
975,development,USD
976,development,USD
977,development,USD
978,development,USD
979,development,USD
980,development,USD
981,development,USD
982,development,USD
983,validation,USD
984,development,USD
985,development,USD
986,development,USD
987,future_holdout,USD
988,development,USD
989,validation,USD
990,development,USD
991,development,USD
992,future_holdout,USD
993,future_holdout,USD
994,future_holdout,USD
995,future_holdout,USD
996,validation,USD
997,development,USD
998,development,USD
999,future_holdout,USD
1000,validation,USD
1001,validation,USD
1002,validation,USD
1003,development,USD
1004,future_holdout,USD
1005,development,USD
1006,development,USD
1007,development,USD
1008,development,USD
1009,development,USD
1010,validation,USD
1011,development,USD
1012,validation,USD
1013,future_holdout,USD
1014,development,USD
1015,development,USD
1016,future_holdout,USD
1017,development,USD
1018,validation,USD
1019,future_holdout,USD
1020,development,USD
1021,validation,USD
1022,development,USD
1023,development,USD
1024,development,USD
1025,future_holdout,USD
1026,development,USD
1027,future_holdout,USD
1028,development,USD
1029,validation,USD
1030,future_holdout,USD
1031,development,USD
1032,validation,USD
1033,future_holdout,USD
1034,development,USD
1035,future_holdout,USD
1036,development,USD
1037,development,USD
1038,future_holdout,USD
1039,development,USD
1040,development,USD
1041,future_holdout,USD
1042,development,USD
1043,validation,USD
1044,validation,USD
1045,future_holdout,USD
1046,validation,USD
1047,development,USD
1048,development,USD
1049,validation,USD
1050,development,USD
1051,validation,USD
1052,development,USD
1053,validation,USD
1054,future_holdout,USD
1055,development,USD
1056,validation,USD
1057,validation,USD
1058,future_holdout,USD
1059,validation,USD
1060,validation,USD
1061,validation,USD
1062,validation,USD
1063,development,USD
1064,development,USD
1065,future_holdout,USD
1066,development,USD
1067,validation,USD
1068,validation,USD
1069,development,USD
1070,development,USD
1071,development,USD
1072,development,USD
1073,development,USD
1074,development,USD
1075,future_holdout,USD
1076,validation,USD
1077,development,USD
1078,future_holdout,USD
1079,development,USD
1080,development,USD
1081,validation,USD
1082,development,USD
1083,future_holdout,USD
1084,future_holdout,USD
1085,validation,USD
1086,development,USD
1087,future_holdout,USD
1088,development,USD
1089,development,USD
1090,development,USD
1091,future_holdout,USD
1092,development,USD
1093,development,USD
1094,validation,USD
1095,future_holdout,USD
1096,future_holdout,USD
1097,development,USD
1098,development,USD
1099,development,USD
1100,development,USD
1101,development,USD
1102,development,USD
1103,future_holdout,USD
1104,validation,USD
1105,development,USD
1106,future_holdout,USD
1107,development,USD
1108,validation,USD
1109,development,USD
1110,validation,USD
1111,future_holdout,USD
1112,validation,USD
1113,development,USD
1114,future_holdout,USD
1115,future_holdout,USD
1116,development,USD
1117,validation,USD
1118,development,USD
1119,development,USD
1120,future_holdout,USD
1121,future_holdout,USD
1122,validation,USD
1123,development,USD
1124,development,USD
1125,future_holdout,USD
1126,development,USD
1127,development,USD
1128,development,USD
1129,validation,USD
1130,validation,USD
1131,future_holdout,USD
1132,development,USD
1133,validation,USD
1134,development,USD
1135,validation,USD
1136,development,USD
1137,development,USD
1138,development,USD
1139,validation,USD
1140,development,USD
1141,development,USD
1142,future_holdout,USD
1143,development,USD
1144,validation,USD
1145,validation,USD
1146,validation,USD
1147,development,USD
1148,development,USD
1149,future_holdout,USD
1150,development,USD
1151,development,USD
1152,development,USD
1153,validation,USD
1154,future_holdout,USD
1155,validation,USD
1156,validation,USD
1157,development,USD
1158,validation,USD
1159,development,USD
1160,development,USD
1161,development,USD
1162,development,USD
1163,development,USD
1164,future_holdout,USD
1165,future_holdout,USD
1166,validation,USD
1167,development,USD
1168,future_holdout,USD
1169,future_holdout,USD
1170,development,USD
1171,development,USD
1172,development,USD
1173,development,USD
1174,development,USD
1175,future_holdout,USD
1176,validation,USD
1177,development,USD
1178,development,USD
1179,development,USD
1180,future_holdout,USD
1181,development,USD
1182,development,USD
1183,future_holdout,USD
1184,future_holdout,USD
1185,future_holdout,USD
1186,development,USD
1187,future_holdout,USD
1188,development,USD
1189,future_holdout,USD
1190,validation,USD
1191,future_holdout,USD
1192,future_holdout,USD
1193,validation,USD
1194,validation,USD
1195,validation,USD
1196,development,USD
1197,development,USD
1198,development,USD
1199,development,USD
1200,future_holdout,USD
1201,development,USD
1202,future_holdout,USD
1203,development,USD
1204,future_holdout,USD
1205,future_holdout,USD
1206,future_holdout,USD
1207,future_holdout,USD
1208,development,USD
1209,development,USD
1210,validation,USD
1211,development,USD
1212,development,USD
1213,validation,USD
1214,future_holdout,USD
1215,future_holdout,USD
1216,development,USD
1217,development,USD
1218,validation,USD
1219,validation,USD
1220,development,USD
1221,future_holdout,USD
1222,development,USD
1223,development,USD
1224,validation,USD
1225,validation,USD
1226,validation,USD
1227,future_holdout,USD
1228,future_holdout,USD
1229,future_holdout,USD
1230,future_holdout,USD
1231,development,USD
1232,future_holdout,USD
1233,development,USD
1234,development,USD
1235,validation,USD
1236,validation,USD
1237,future_holdout,USD
1238,development,USD
1239,validation,USD
1240,validation,USD
1241,future_holdout,USD
1242,validation,USD
1243,development,USD
1244,development,USD
1245,validation,USD
1246,validation,USD
1247,future_holdout,USD
1248,development,USD
1249,development,USD
1250,development,USD
1251,development,USD
1252,development,USD
1253,development,USD
1254,development,USD
1255,development,USD
1256,future_holdout,USD
1257,validation,USD
1258,validation,USD
1259,future_holdout,USD
1260,development,USD
1261,development,USD
1262,future_holdout,USD
1263,development,USD
1264,development,USD
1265,future_holdout,USD
1266,future_holdout,USD
1267,future_holdout,USD
1268,validation,USD
1269,future_holdout,USD
1270,development,USD
1271,development,USD
1272,development,USD
1273,validation,USD
1274,development,USD
1275,development,USD
1276,development,USD
1277,development,USD
1278,future_holdout,USD
1279,development,USD
1280,development,USD
1281,future_holdout,USD
1282,development,USD
1283,development,USD
1284,development,USD
1285,development,USD
1286,validation,USD
1287,development,USD
1288,development,USD
1289,development,USD
1290,validation,USD
1291,development,USD
1292,validation,USD
1293,future_holdout,USD
1294,development,USD
1295,development,USD
1296,validation,USD
1297,validation,USD
1298,future_holdout,USD
1299,validation,USD
1300,validation,USD
1301,development,USD
1302,development,USD
1303,development,USD
1304,development,USD
1305,validation,USD
1306,future_holdout,USD
1307,validation,USD
1308,development,USD
1309,development,USD
1310,validation,USD
1311,development,USD
1312,future_holdout,USD
1313,future_holdout,USD
1314,development,USD
1315,development,USD
1316,validation,USD
1317,validation,USD
1318,development,USD
1319,development,USD
1320,future_holdout,USD
1321,development,USD
1322,development,USD
1323,development,USD
1324,future_holdout,USD
1325,development,USD
1326,validation,USD
1327,future_holdout,USD
1328,development,USD
1329,development,USD
1330,future_holdout,USD
1331,development,USD
1332,validation,USD
1333,future_holdout,USD
1334,future_holdout,USD
1335,future_holdout,USD
1336,development,USD
1337,validation,USD
1338,future_holdout,USD
1339,development,USD
1340,development,USD
1341,future_holdout,USD
1342,development,USD
1343,development,USD
1344,future_holdout,USD
1345,future_holdout,USD
1346,future_holdout,USD
1347,validation,USD
1348,development,USD
1349,development,USD
1350,future_holdout,USD
1351,validation,USD
1352,development,USD
1353,development,USD
1354,development,USD
1355,validation,USD
1356,development,USD
1357,validation,USD
1358,development,USD
1359,validation,USD
1360,development,USD
1361,validation,USD
1362,future_holdout,USD
1363,development,USD
1364,development,USD
1365,development,USD
1366,validation,USD
1367,future_holdout,USD
1368,development,USD
1369,development,USD
1370,validation,USD
1371,development,USD
1372,development,USD
1373,validation,USD
1374,development,USD
1375,validation,USD
1376,future_holdout,USD
1377,validation,USD
1378,development,USD
1379,development,USD
1380,development,USD
1381,validation,USD
1382,future_holdout,USD
1383,development,USD
1384,development,USD
1385,development,USD
1386,future_holdout,USD
1387,future_holdout,USD
1388,development,USD
1389,development,USD
1390,future_holdout,USD
1391,development,USD
1392,validation,USD
1393,future_holdout,USD
1394,development,USD
1395,future_holdout,USD
1396,validation,USD
1397,development,USD
1398,validation,USD
1399,development,USD
1400,future_holdout,USD
1401,validation,USD
1402,development,USD
1403,development,USD
1404,validation,USD
1405,validation,USD
1406,development,USD
1407,development,USD
1408,validation,USD
1409,development,USD
1410,future_holdout,USD
1411,development,USD
1412,development,USD
1413,validation,USD
1414,validation,USD
1415,development,USD
1416,development,USD
1417,development,USD
1418,development,USD
1419,development,USD
1420,future_holdout,USD
1421,future_holdout,USD
1422,development,USD
1423,validation,USD
1424,development,USD
1425,development,USD
1426,future_holdout,USD
1427,development,USD
1428,validation,USD
1429,validation,USD
1430,future_holdout,USD
1431,future_holdout,USD
1432,development,USD
1433,development,USD
1434,development,USD
1435,future_holdout,USD
1436,development,USD
1437,validation,USD
1438,development,USD
1439,future_holdout,USD
1440,future_holdout,USD
1441,development,USD
1442,future_holdout,USD
1443,development,USD
1444,development,USD
1445,development,USD
1446,future_holdout,USD
1447,development,USD
1448,future_holdout,USD
1449,validation,USD
1450,future_holdout,USD
1451,future_holdout,USD
1452,development,USD
1453,validation,USD
1454,validation,USD
1455,future_holdout,USD
1456,validation,USD
1457,development,USD
1458,development,USD
1459,validation,USD
1460,development,USD
1461,development,USD
1462,validation,USD
1463,validation,USD
1464,future_holdout,USD
1465,validation,USD
1466,development,USD
1467,future_holdout,USD
1468,development,USD
1469,development,USD
1470,development,USD
1471,development,USD
1472,future_holdout,USD
1473,development,USD
1474,development,USD
1475,future_holdout,USD
1476,future_holdout,USD
1477,future_holdout,USD
1478,development,USD
1479,development,USD
1480,development,USD
1481,development,USD
1482,validation,USD
1483,validation,USD
1484,future_holdout,USD
1485,development,USD
1486,validation,USD
1487,development,USD
1488,development,USD
1489,validation,USD
1490,development,USD
1491,validation,USD
1492,development,USD
1493,development,USD
1494,development,USD
1495,development,USD
1496,development,USD
1497,future_holdout,USD
1498,future_holdout,USD
1499,validation,USD
1500,development,USD
1501,development,USD
1502,development,USD
1503,future_holdout,USD
1504,development,USD
1505,development,USD
1506,future_holdout,USD
1507,development,USD
1508,development,USD
1509,development,USD
1510,development,USD
1511,development,USD
1512,future_holdout,USD
1513,validation,USD
1514,validation,USD
1515,development,USD
1516,validation,USD
1517,future_holdout,USD
1518,development,USD
1519,future_holdout,USD
1520,validation,USD
1521,development,USD
1522,validation,USD
1523,validation,USD
1524,development,USD
1525,development,USD
1526,validation,USD
1527,development,USD
1528,validation,USD
1529,development,USD
1530,validation,USD
1531,future_holdout,USD
1532,validation,USD
1533,development,USD
1534,validation,USD
1535,development,USD
1536,development,USD
1537,development,USD
1538,development,USD
1539,development,USD
1540,future_holdout,USD
1541,development,USD
1542,development,USD
1543,development,USD
1544,development,USD
1545,development,USD
1546,validation,USD
1547,development,USD
1548,validation,USD
1549,development,USD
1550,development,USD
1551,future_holdout,USD
1552,development,USD
1553,validation,USD
1554,development,USD
1555,development,USD
1556,development,USD
1557,development,USD
1558,development,USD
1559,future_holdout,USD
1560,development,USD
1561,development,USD
1562,validation,USD
1563,development,USD
1564,development,USD
1565,validation,USD
1566,development,USD
1567,development,USD
1568,development,USD
1569,development,USD
1570,validation,USD
1571,validation,USD
1572,validation,USD
1573,validation,USD
1574,development,USD
1575,validation,USD
1576,development,USD
1577,development,USD
1578,validation,USD
1579,development,USD
1580,development,USD
1581,development,USD
1582,validation,USD
1583,future_holdout,USD
1584,development,USD
1585,development,USD
1586,development,USD
1587,development,USD
1588,validation,USD
1589,development,USD
1590,future_holdout,USD
1591,development,USD
1592,development,USD
1593,future_holdout,USD
1594,development,USD
1595,development,USD
1596,development,USD
1597,future_holdout,USD
1598,development,USD
1599,development,USD
1600,validation,USD
1601,development,USD
1602,development,USD
1603,development,USD
1604,future_holdout,USD
1605,validation,USD
1606,validation,USD
1607,future_holdout,USD
1608,validation,USD
1609,development,USD
1610,development,USD
1611,development,USD
1612,validation,USD
1613,validation,USD
1614,development,USD
1615,validation,USD
1616,development,USD
1617,development,USD
1618,validation,USD
1619,development,USD
1620,future_holdout,USD
1621,development,USD
1622,development,USD
1623,development,USD
1624,future_holdout,USD
